SNID: SN2005hk
SURVEY: NULL
FILTERS: riuzgVBUIR
REDSHIFT_FINAL: 0.0131 +- 0.0010
PEAKMJD: 53684.0
	
NOBS: 497
NVAR: 7
VARLIST:  MJD  FLT FIELD   FLUXCAL	 FLUXCALERR	   MAG	   MAGERR

OBS: 53700.6  B  NULL	6643.547  0.000	17.944  0.000
OBS: 53702.4  V  NULL	25072.636  0.000	16.502  0.000
OBS: 53702.4  U  NULL	3413.501  0.000	18.667  0.000
OBS: 53702.4  B  NULL	7158.137  0.000	17.863  0.000
OBS: 53704.6  V  NULL	20081.678  0.000	16.743  0.000
OBS: 53704.6  B  NULL	5582.131  0.000	18.133  0.000
OBS: 53705.2  r  NULL	30005.440  0.000	16.307  0.000
OBS: 53705.2  r  NULL	29840.081  0.000	16.313  0.000
OBS: 53705.2  i  NULL	34040.819  0.000	16.170  0.000
OBS: 53705.2  i  NULL	33915.639  0.000	16.174  0.000
OBS: 53705.2  u  NULL	1397.012  0.000	19.637  0.000
OBS: 53705.2  u  NULL	1363.955  0.000	19.663  0.000
OBS: 53705.2  z  NULL	33419.504  0.000	16.190  0.000
OBS: 53705.2  z  NULL	33235.330  0.000	16.196  0.000
OBS: 53705.2  g  NULL	8912.509  0.000	17.625  0.000
OBS: 53705.2  g  NULL	8814.547  0.000	17.637  0.000
OBS: 53705.4  V  NULL	20155.798  0.000	16.739  0.000
OBS: 53705.4  U  NULL	2878.724  0.000	18.852  0.000
OBS: 53705.4  B  NULL	5400.078  0.000	18.169  0.000
OBS: 53705.6  B  NULL	4965.923  0.000	18.260  0.000
OBS: 53705.6  I  NULL	48039.668  0.000	15.796  0.000
OBS: 53705.6  R  NULL	35448.674  0.000	16.126  0.000
OBS: 53705.6  U  NULL	3564.511  0.000	18.620  0.000
OBS: 53705.6  V  NULL	20816.130  0.000	16.704  0.000
OBS: 53706.7  V  NULL	17930.814  0.000	16.866  0.000
OBS: 53706.7  B  NULL	4843.954  0.000	18.287  0.000
OBS: 53706.7  U  NULL	2978.516  0.000	18.815  0.000
OBS: 53707.5  V  NULL	17474.309  0.000	16.894  0.000
OBS: 53707.5  U  NULL	2145.853  0.000	19.171  0.000
OBS: 53707.5  B  NULL	4591.980  0.000	18.345  0.000
OBS: 53708.7  V  NULL	16353.097  0.000	16.966  0.000
OBS: 53708.7  B  NULL	4211.143  0.000	18.439  0.000
OBS: 53709.5  B  NULL	4003.133  0.000	18.494  0.000
OBS: 53709.5  I  NULL	40926.066  0.000	15.970  0.000
OBS: 53709.5  R  NULL	28470.822  0.000	16.364  0.000
OBS: 53709.5  V  NULL	16982.437  0.000	16.925  0.000
OBS: 53712.1  V  NULL	15066.071  0.000	17.055  0.000
OBS: 53712.1  U  NULL	2290.868  0.000	19.100  0.000
OBS: 53712.1  B  NULL	4040.173  0.000	18.484  0.000
OBS: 53712.5  B  NULL	3630.781  0.000	18.600  0.000
OBS: 53712.5  I  NULL	36107.715  0.000	16.106  0.000
OBS: 53712.5  R  NULL	25095.740  0.000	16.501  0.000
OBS: 53712.5  V  NULL	14777.467  0.000	17.076  0.000
OBS: 53716.5  B  NULL	3139.063  0.000	18.758  0.000
OBS: 53716.5  I  NULL	31593.664  0.000	16.251  0.000
OBS: 53716.5  R  NULL	21958.365  0.000	16.646  0.000
OBS: 53716.5  V  NULL	12740.897  0.000	17.237  0.000
OBS: 53717.7  V  NULL	12462.352  0.000	17.261  0.000
OBS: 53717.7  U  NULL	1495.547  0.000	19.563  0.000
OBS: 53717.7  B  NULL	2865.497  0.000	18.857  0.000
OBS: 53721.6  B  NULL	2932.243  0.000	18.832  0.000
OBS: 53721.6  R  NULL	18603.729  0.000	16.826  0.000
OBS: 53721.6  V  NULL	11355.336  0.000	17.362  0.000
OBS: 53723.7  V  NULL	9727.472  0.000	17.530  0.000
OBS: 53727.6  V  NULL	8863.393  0.000	17.631  0.000
OBS: 53727.6  B  NULL	2565.665  0.000	18.977  0.000
OBS: 53727.6  B  NULL	2894.676  0.000	18.846  0.000
OBS: 53727.6  I  NULL	23056.851  0.000	16.593  0.000
OBS: 53727.6  R  NULL	15093.849  0.000	17.053  0.000
OBS: 53727.6  V  NULL	9061.498  0.000	17.607  0.000
OBS: 53728.6  V  NULL	8978.422  0.000	17.617  0.000
OBS: 53728.7  B  NULL	2723.955  0.000	18.912  0.000
OBS: 53730.3  B  NULL	2860.224  0.000	18.859  0.000
OBS: 53730.3  R  NULL	13803.843  0.000	17.150  0.000
OBS: 53730.6  V  NULL	8855.233  0.000	17.632  0.000
OBS: 53730.6  B  NULL	2921.460  0.000	18.836  0.000
OBS: 53730.6  B  NULL	2644.844  0.000	18.944  0.000
OBS: 53730.6  I  NULL	20931.483  0.000	16.698  0.000
OBS: 53730.6  R  NULL	14441.091  0.000	17.101  0.000
OBS: 53730.6  V  NULL	9078.205  0.000	17.605  0.000
OBS: 53732.6  B  NULL	2472.863  0.000	19.017  0.000
OBS: 53732.6  I  NULL	19971.009  0.000	16.749  0.000
OBS: 53732.6  R  NULL	13702.506  0.000	17.158  0.000
OBS: 53732.6  V  NULL	8970.156  0.000	17.618  0.000
OBS: 53744.4  V  NULL	7217.719  0.000	17.854  0.000
OBS: 53744.4  U  NULL	1331.680  0.000	19.689  0.000
OBS: 53744.4  B  NULL	2322.737  0.000	19.085  0.000
OBS: 53744.6  V  NULL	7372.249  0.000	17.831  0.000
OBS: 53747.6  B  NULL	2081.613  0.000	19.204  0.000
OBS: 53747.6  I  NULL	13905.929  0.000	17.142  0.000
OBS: 53747.6  R  NULL	9990.794  0.000	17.501  0.000
OBS: 53747.6  V  NULL	6792.036  0.000	17.920  0.000
OBS: 53749.6  B  NULL	1862.087  0.000	19.325  0.000
OBS: 53749.6  I  NULL	13146.193  0.000	17.203  0.000
OBS: 53749.6  R  NULL	9567.534  0.000	17.548  0.000
OBS: 53749.6  V  NULL	6092.563  0.000	18.038  0.000
OBS: 53751.6  V  NULL	6426.877  0.000	17.980  0.000
OBS: 53751.6  B  NULL	1955.240  0.000	19.272  0.000
OBS: 53757.6  V  NULL	5602.734  0.000	18.129  0.000
OBS: 53757.6  B  NULL	1823.056  0.000	19.348  0.000
OBS: 53763.6  V  NULL	4970.499  0.000	18.259  0.000
OBS: 53916.5  B  NULL	233.776  0.000	21.578  0.000
OBS: 53916.5  R  NULL	879.023  0.000	20.140  0.000
OBS: 53920.9  V  NULL	420.727  0.000	20.940  0.000
OBS: 53934.9  R  NULL	646.249  0.000	20.474  0.000
OBS: 53998.9  R  NULL	222.229  0.000	21.633  0.000
OBS: 53998.9  V  NULL	80.686  0.000	22.733  0.000
OBS: 54066.2  B  NULL	20.778  0.000	24.206  0.000
OBS: 54066.2  R  NULL	194.805  0.000	21.776  0.000
END: 
