SNID: SN2012fr
SURVEY: NULL
FILTERS: UBVgriRI
REDSHIFT_FINAL: 0.0054 +- 0.0010
PEAKMJD: 56241.0
	
NOBS: 1127
NVAR: 7
VARLIST:  MJD  FLT FIELD   FLUXCAL	 FLUXCALERR	   MAG	   MAGERR

OBS: 56256.2  B  NULL	839459.987  0.000	12.690  0.000
OBS: 56256.2  I  NULL	751622.894  0.000	12.810  0.000
OBS: 56256.2  I  NULL	744731.974  0.000	12.820  0.000
OBS: 56256.2  R  NULL	1148153.621  0.000	12.350  0.000
OBS: 56256.2  R  NULL	1116863.248  0.000	12.380  0.000
OBS: 56256.2  V  NULL	1158777.356  0.000	12.340  0.000
OBS: 56256.2  V  NULL	1096478.196  0.000	12.400  0.000
OBS: 56256.2  g  NULL	862978.548  0.000	12.660  0.000
OBS: 56256.2  r  NULL	801678.063  0.000	12.740  0.000
OBS: 56256.2  i  NULL	346736.850  0.000	13.650  0.000
OBS: 56256.2  B  NULL	794328.235  0.000	12.750  0.000
OBS: 56256.2  V  NULL	1056817.509  0.000	12.440  0.000
OBS: 56256.2  R  NULL	981747.943  0.000	12.520  0.000
OBS: 56256.2  I  NULL	559757.601  0.000	13.130  0.000
OBS: 56256.3  B  NULL	731139.083  0.000	12.840  0.000
OBS: 56256.3  U  NULL	666806.769  0.000	12.940  0.000
OBS: 56256.3  V  NULL	1066596.121  0.000	12.430  0.000
OBS: 56256.4  B  NULL	765596.607  0.000	12.790  0.000
OBS: 56256.4  U  NULL	691830.971  0.000	12.900  0.000
OBS: 56256.4  V  NULL	1086425.624  0.000	12.410  0.000
OBS: 56257.2  g  NULL	816582.371  0.000	12.720  0.000
OBS: 56257.2  r  NULL	765596.607  0.000	12.790  0.000
OBS: 56257.2  i  NULL	325087.297  0.000	13.720  0.000
OBS: 56257.2  B  NULL	744731.974  0.000	12.820  0.000
OBS: 56257.2  V  NULL	981747.943  0.000	12.520  0.000
OBS: 56257.2  R  NULL	912010.839  0.000	12.600  0.000
OBS: 56257.2  I  NULL	529663.444  0.000	13.190  0.000
OBS: 56257.5  U  NULL	617731.859  0.000	13.023  0.000
OBS: 56257.5  B  NULL	710558.763  0.000	12.871  0.000
OBS: 56257.5  V  NULL	1027069.896  0.000	12.471  0.000
OBS: 56257.9  B  NULL	698232.404  0.000	12.890  0.000
OBS: 56257.9  U  NULL	591561.634  0.000	13.070  0.000
OBS: 56257.9  V  NULL	1009252.886  0.000	12.490  0.000
OBS: 56257.9  B  NULL	619441.075  0.000	13.020  0.000
OBS: 56257.9  U  NULL	591561.634  0.000	13.070  0.000
OBS: 56257.9  V  NULL	1037528.416  0.000	12.460  0.000
OBS: 56258.2  g  NULL	758577.575  0.000	12.800  0.000
OBS: 56258.2  r  NULL	711213.514  0.000	12.870  0.000
OBS: 56258.2  i  NULL	310455.959  0.000	13.770  0.000
OBS: 56258.2  B  NULL	672976.656  0.000	12.930  0.000
OBS: 56258.2  V  NULL	946237.161  0.000	12.560  0.000
OBS: 56258.2  R  NULL	847227.414  0.000	12.680  0.000
OBS: 56258.2  I  NULL	519995.997  0.000	13.210  0.000
OBS: 56259.2  g  NULL	724435.960  0.000	12.850  0.000
OBS: 56259.2  r  NULL	685488.226  0.000	12.910  0.000
OBS: 56259.2  i  NULL	299226.464  0.000	13.810  0.000
OBS: 56259.2  B  NULL	625172.693  0.000	13.010  0.000
OBS: 56259.2  V  NULL	895364.766  0.000	12.620  0.000
OBS: 56259.2  R  NULL	809095.899  0.000	12.730  0.000
OBS: 56259.2  I  NULL	515228.645  0.000	13.220  0.000
OBS: 56259.8  U  NULL	463020.266  0.000	13.336  0.000
OBS: 56259.8  B  NULL	588843.655  0.000	13.075  0.000
OBS: 56259.8  V  NULL	908657.049  0.000	12.604  0.000
OBS: 56260.2  B  NULL	636795.521  0.000	12.990  0.000
OBS: 56260.2  B  NULL	597035.287  0.000	13.060  0.000
